uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:3707RomldTMJP5gJdXwVOh,0.772,0.625,1,-5.984,1,0.035,0.0126,0.000771,0.37,0.662,117.016
spotify:track:5pdE0kDAl6OrYP4HcvNR2V,0.706,0.455,0,-13.866,0,0.0595,0.693,0.913,0.088,0.29,161.328
spotify:track:4nRnBrZ4yIdMTC9E1QxTTH,0.795,0.739,10,-10.705,0,0.0516,0.000294,0.835,0.297,0.299,123.999
spotify:track:5dxVa2HfMjJ6UNCPsXJOdD,0.747,0.545,10,-12.505,0,0.0467,0.0223,0.92,0.0833,0.413,121.001
spotify:track:0yuJtvXsapVOQfNDYxQ5mw,0.752,0.487,10,-12.53,0,0.0492,0.0484,0.871,0.0925,0.0378,120.999
spotify:track:1Ou1g6tCGdwp2SFnNyfZXw,0.767,0.688,6,-9.108,0,0.0496,0.00177,0.875,0.0644,0.036,124.002
spotify:track:25p9XNt3mA4XVPBAgDOWH5,0.794,0.784,1,-12.245,1,0.0867,0.00769,0.912,0.0944,0.813,121.008
spotify:track:3IXce4AEIQaWdLKY67yaxW,0.771,0.448,0,-12.667,0,0.0456,0.00366,0.916,0.0843,0.473,122.002
spotify:track:77LDw3TzzOoAsqCAn7lQ4m,0.732,0.61,7,-9.75,0,0.081,0.365,0.724,0.113,0.563,119.012
spotify:track:50MkrUXSXsS1Q1bn95XQcm,0.742,0.662,2,-8.149,1,0.0462,0.00022,0.811,0.0869,0.0845,119.991
spotify:track:1iNeZGJsoC0D7ZyJTdIbDS,0.812,0.516,9,-6.963,1,0.224,0.000369,1.09e-05,0.0991,0.633,127.498
spotify:track:2LD2gT7gwAurzdQDQtILds,0.604,0.687,9,-13.928,0,0.045,0.479,0.95,0.104,0.119,106.896
spotify:track:2QGdtMHz870R0dG05pePKJ,0.596,0.0107,0,-27.685,0,0.449,0.85,0,0.191,0.407,79.807
spotify:track:4V0Ta8BzcGhF8L9QE22Tfv,0.402,0.552,0,-9.102,1,0.0319,0.309,0.00278,0.746,0.159,112.504
spotify:track:6wlpu5LMThkcS9BIdrxJiS,0.323,0.892,9,-6.447,0,0.0637,0.0394,0,0.953,0.337,164.383
spotify:track:32pEvywtheyRa9P68jXu5u,0.478,0.898,9,-6.672,0,0.0728,0.157,5.48e-06,0.956,0.54,170.131
spotify:track:0LUC6ZQNaTtI8IFMXHALCo,0.386,0.917,11,-6.208,1,0.0735,0.00262,1.48e-06,0.997,0.534,159.993
spotify:track:2UDS1eIYjO5iAuggMGQTbo,0.351,0.814,2,-6.777,1,0.0551,0.0414,0.000109,0.583,0.253,186.005
spotify:track:3RsirjLuHRiYWldbFHAQEV,0.441,0.909,5,-6.259,1,0.0393,0.00097,0.0024,0.95,0.302,140.336
spotify:track:0Qa2yMJbazN7pVYpJtuLuJ,0.38,0.934,2,-5.849,0,0.0809,0.00152,9.95e-06,0.983,0.271,145.32
spotify:track:2vrVlidqD4TPASvwqlBztv,0.347,0.799,9,-6.669,0,0.0452,0.0745,0.0197,0.98,0.102,118.935
spotify:track:6pAvXn45z0sktftypuEEzt,0.698,0.605,9,-11.492,0,0.0302,0.313,0.000238,0.0783,0.8,134.092
spotify:track:2QWiLP3WiFMtmJ08nUTWUC,0.423,0.836,9,-4.754,1,0.0501,0.00498,0,0.246,0.446,149.456
spotify:track:1Oo6emBm60fXZJU2RCeWpH,0.518,0.872,2,-4.286,0,0.0317,0.0552,0.00107,0.117,0.468,140.349
spotify:track:0wMditvMpFP9aYzW3kDWnw,0.447,0.792,9,-6.98,1,0.0337,9.22e-05,0.00022,0.0921,0.35,101.637
spotify:track:7gTFFOFM1VF5e9uy98suHw,0.442,0.37,1,-7.983,0,0.032,0.524,0,0.0999,0.645,94.092
spotify:track:6lTTzSk1hRrxp4VMwXBp2l,0.279,0.454,2,-7.733,1,0.0316,0.395,0,0.198,0.216,150.661
spotify:track:4mtuNHpGWzZn2SRv854xTj,0.508,0.671,3,-11.199,0,0.044,0.172,0.585,0.176,0.238,101.029
spotify:track:2CrDVYa3IBaO0SCnlQ8R3k,0.442,0.632,9,-8.111,0,0.0377,0.0544,0.878,0.131,0.731,120.985
spotify:track:6cLdkAy1rv9eLn5IHYbif1,0.71,0.58,4,-11.876,0,0.0384,0.0485,0.783,0.106,0.414,120.002
spotify:track:1wIR3qVYJvTzKNMorogFdu,0.841,0.6,5,-10.92,1,0.0846,0.00331,0.87,0.11,0.448,113.998
spotify:track:7bZS37zs7WNnQ6me2ooOri,0.801,0.684,1,-8.355,1,0.0448,0.0843,0.222,0.222,0.293,119.977
spotify:track:0ckQisPWJY3IDrYXsqY7r7,0.762,0.711,0,-7.7,0,0.0373,0.15,0.89,0.109,0.127,119.998
spotify:track:7FDeoUBciyiGMQkB8dL4aR,0.718,0.727,7,-6.506,0,0.0526,0.0123,0.0315,0.0514,0.472,128.0
spotify:track:2iLxXSM7AOzB4RCNzk4bjd,0.66,0.638,0,-6.827,1,0.0379,0.000438,0.0191,0.107,0.558,108.004
spotify:track:0eehHRQY2nlimtLjCI9xRf,0.55,0.741,10,-7.022,1,0.0405,0.000323,0.00391,0.118,0.351,124.97
spotify:track:3TIkuJp4rqDnQgpNkkpxLr,0.697,0.733,11,-6.594,0,0.0384,0.169,0.00752,0.123,0.418,119.998
spotify:track:42iMXyOvLeD2vKu7ZlREVh,0.749,0.376,0,-13.978,0,0.0299,0.137,0.777,0.12,0.226,124.521
spotify:track:6jWZBjuAc6OMCwgnIg3gdQ,0.756,0.633,7,-7.627,0,0.0366,0.0485,0.000613,0.0725,0.4,123.974
spotify:track:13QBrKQx6FEl03szDe5AOp,0.446,0.361,6,-12.262,1,0.0445,0.012,0.00806,0.0821,0.0902,122.996
spotify:track:2SCLswvRP8hAYdIKsrLV6h,0.773,0.377,9,-12.653,1,0.0455,0.655,0.829,0.122,0.0363,119.975
spotify:track:72Z17vmmeQKAg8bptWvpVG,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48
spotify:track:6BhxxHAQm26CchLzP8XLin,0.851,0.59,9,-9.206,0,0.0832,0.0371,0.661,0.107,0.175,111.981
spotify:track:7nZ9CzhiFRPhOQCn7eDSnn,0.767,0.547,7,-11.458,0,0.0474,0.0399,0.485,0.0949,0.66,103.03
spotify:track:2sBWCCylFvS2wEIaW4NTv8,0.487,0.737,4,-4.629,0,0.0513,0.0762,1.12e-06,0.0602,0.404,128.054
spotify:track:3wgxpFGbgAighXR6eo56nW,0.706,0.714,0,-6.819,1,0.0266,0.0939,0,0.111,0.803,115.598
spotify:track:2fuCquhmrzHpu5xcA1ci9x,0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805
spotify:track:0qG1teoBvooRo7Z5Z8edCk,0.558,0.723,0,-11.214,0,0.0312,0.00405,0.501,0.0863,0.526,102.833
spotify:track:1gWZZyQPb8KxMLS88wCdGR,0.777,0.588,7,-7.903,0,0.0354,0.0654,0.000276,0.091,0.451,115.985
spotify:track:7ts7Z6IW6zSsSPO2UEgnY8,0.801,0.707,5,-9.043,1,0.0751,0.00219,0.786,0.0414,0.755,115.007
spotify:track:2yAOaUhMCX7irO3N1ygHs4,0.575,0.64,2,-10.966,1,0.0323,0.000949,0.863,0.089,0.793,127.022
spotify:track:5XxFY11r0YA6Xoyh1O9WsR,0.556,0.598,1,-11.109,1,0.0311,0.0122,0.905,0.269,0.142,117.989
spotify:track:5Ka1cKv796zDMbd1pSiW88,0.771,0.616,7,-7.702,1,0.0395,0.00872,0.0012,0.076,0.499,120.008
spotify:track:2IkK0qCVW7Z3Fa8pW0vXM0,0.555,0.726,8,-6.265,1,0.04,0.104,0.913,0.103,0.422,105.548
spotify:track:1nQRg9q9uwALGzouOX5OyQ,0.744,0.502,5,-7.719,1,0.0359,0.183,0.000228,0.189,0.66,112.344
spotify:track:0pohi8AmRlZfMv52rvdmDX,0.776,0.551,9,-8.53,0,0.0312,0.012,1.31e-05,0.401,0.756,133.265
spotify:track:3QtltqMrl0bIaDkDnDAYSI,0.684,0.701,8,-7.556,1,0.0505,0.0433,0.87,0.0888,0.221,121.013
spotify:track:6gxy4fOpNLkV7BR4HdRWci,0.795,0.697,11,-10.042,0,0.102,0.0413,0.0344,0.0991,0.437,110.012
spotify:track:1IbNYr8ByXsgwGbmOxLBXP,0.82,0.505,8,-9.832,1,0.0356,0.0068,0.591,0.128,0.555,119.992
spotify:track:6yNX6zzZ1Gh4F56ADV9rNk,0.806,0.877,2,-9.871,1,0.0489,0.226,0.865,0.0983,0.455,124.004
spotify:track:3Fvvgf6VlGrWWo03SaIayb,0.522,0.823,6,-6.148,0,0.0578,0.0211,0.909,0.119,0.316,125.061
spotify:track:4VqzmxFxUFUB7lTturRUrC,0.724,0.712,11,-5.25,1,0.0396,0.0837,0.177,0.0853,0.541,120.005
spotify:track:6ig2EfxvupxxEuj4LGydwg,0.678,0.674,2,-8.401,0,0.0368,0.048,0.35,0.112,0.292,103.005
spotify:track:3vCHmbyOgc6pgwLUWfU4pF,0.461,0.69,8,-6.958,1,0.0611,0.169,1.01e-06,0.113,0.353,110.915
spotify:track:3EGlnkJGcwz73rT0oE0X1X,0.447,0.531,7,-7.721,1,0.0269,0.0377,1.28e-05,0.336,0.339,75.051
spotify:track:3piKYeHt12HdrZkuHYFiCm,0.668,0.638,7,-11.071,1,0.0319,0.00486,0.778,0.136,0.0668,118.022
spotify:track:7MpQOaVorMfoNHOJ80YxhY,0.44,0.591,10,-7.859,1,0.0369,0.53,1.03e-05,0.171,0.373,121.398
spotify:track:6cuKJ1bFFy4OjfkCI9YBqc,0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738
spotify:track:51nLU6TLdqeh8HZNKp9lyh,0.843,0.427,1,-13.474,1,0.12,0.768,0.64,0.167,0.334,95.012
spotify:track:5K3prC9oEqYjkoxORin9sr,0.74,0.483,5,-11.267,0,0.0371,0.0895,0.887,0.211,0.473,121.005
spotify:track:7qVnzohY8VAKFkiJIgStbk,0.458,0.126,5,-15.615,1,0.0546,0.978,0.000692,0.0936,0.3,170.845
spotify:track:52pduFPbWVQ4zqBVhCj9z2,0.657,0.63,7,-8.885,1,0.0449,0.149,0.834,0.406,0.106,110.008
spotify:track:0eIBSKaeYrzREuDJXoDvHZ,0.741,0.718,10,-7.878,0,0.0378,0.000253,0.248,0.0983,0.374,123.004
spotify:track:3oZ4QKkrK1yomizBmIZxKW,0.806,0.787,1,-10.52,1,0.0727,0.00874,0.894,0.0728,0.642,120.01
spotify:track:5LEzecDQwrMstEqIeqfhc2,0.428,0.211,1,-10.187,0,0.0324,0.182,5.58e-06,0.0884,0.402,185.239
spotify:track:5rhzB5Iwvjw0WV6pM9GPo1,0.654,0.55,8,-11.754,1,0.0328,0.365,0.861,0.0784,0.225,113.002
spotify:track:2pOaeeEj3eSRMMLlftPNHX,0.674,0.496,10,-14.709,0,0.0357,0.281,0.929,0.11,0.398,112.011
spotify:track:3nkJ1svSo3NqLrfbYijxFg,0.486,0.645,9,-10.564,0,0.046,0.171,0.743,0.172,0.113,170.035
spotify:track:3BtfsfT9NHgUXe9t1J2hm4,0.355,0.019,1,-32.734,0,0.0443,0.994,0.913,0.0795,0.212,65.708
spotify:track:51o9um6jy5hHyktEmIByet,0.263,0.0907,3,-18.082,1,0.0499,0.985,0.0563,0.109,0.118,82.269
spotify:track:2T0d4wna1EMipBasS35A2D,0.332,0.171,6,-16.698,0,0.0583,0.969,0.496,0.23,0.337,76.216
spotify:track:4dGkPPLnIdVgogqpyaAjbc,0.322,0.14,4,-20.747,1,0.0489,0.906,0.759,0.125,0.285,92.122
spotify:track:5UCWBekMGZxMDZyM2NVLzZ,0.675,0.683,6,-11.582,0,0.0614,0.00596,0.907,0.23,0.0383,119.991
spotify:track:3eJBKLhpOauQJlgoOSPErD,0.696,0.634,11,-12.063,0,0.0403,0.157,0.887,0.129,0.0359,118.035
spotify:track:6xU55Vu2aHZMEaR13KlMwF,0.707,0.64,9,-7.067,0,0.0369,0.0806,0.101,0.132,0.263,115.044
spotify:track:1xFPRq7rzAxdLVysdIQWXH,0.757,0.522,6,-9.11,1,0.0615,0.089,0.502,0.103,0.359,128.013
spotify:track:4ua0IepBEISCWwF8dTJvcU,0.617,0.617,8,-6.941,1,0.122,3.97e-05,0.0598,0.253,0.517,127.996
spotify:track:1mCmHiSivRYNDghiq1lfnz,0.425,0.657,7,-8.143,0,0.0572,0.00231,0.888,0.286,0.261,118.018
spotify:track:7dltD9eEX7X1zk8JJ9BS0e,0.572,0.822,11,-6.015,0,0.361,0.207,0,0.359,0.472,94.812
spotify:track:2HHiZYkv0U75DQWdYYUjRu,0.753,0.684,1,-5.279,1,0.0446,0.125,0.778,0.0749,0.855,103.999
spotify:track:6OGRM4MAOlyOdhHuX0OJ6P,0.719,0.461,11,-11.338,0,0.037,0.0298,0.801,0.0634,0.104,110.991
spotify:track:3TB9KL7iUVd7N5ihzghGw4,0.457,0.0846,9,-21.345,1,0.113,0.978,0.615,0.111,0.0557,63.995
spotify:track:7GoxKu8t9UrreFlOqT4Zsx,0.764,0.275,0,-11.795,0,0.0394,0.244,0.731,0.284,0.437,115.006
spotify:track:5eI7bbac9e0lTC8WR9rbLD,0.818,0.452,5,-12.012,0,0.0426,0.377,0.919,0.222,0.647,110.996
spotify:track:0sPjWj4wIv1CXZCM4CgtnJ,0.709,0.381,9,-10.599,0,0.031,0.152,0.725,0.108,0.252,108.988
spotify:track:11kFCPT3e5GGpDQhX6d4sD,0.217,0.0408,9,-26.146,0,0.0379,0.994,0.912,0.0553,0.0614,159.179
spotify:track:41g83Usxjh9TRoxNGGqTTU,0.279,0.00461,2,-36.886,0,0.0439,0.989,0.982,0.0638,0.039,69.813
spotify:track:5ZRg77shbylDbHu00QxYac,0.81,0.535,2,-8.897,0,0.0358,0.177,0.00642,0.108,0.843,110.031
spotify:track:4g3Ax56IslQkI6XVfYKVc5,0.64,0.755,1,-4.077,0,0.0287,0.0138,0.0208,0.12,0.744,116.883
spotify:track:3G7mNgJKJaOfIIYrcQJJyT,0.562,0.923,2,-5.674,0,0.0344,0.0905,0.108,0.237,0.336,125.974
spotify:track:4kJWtxDDNb9oAk3h7sX3N4,0.436,0.524,8,-7.754,0,0.038,0.00947,0.901,0.114,0.0365,128.02
spotify:track:6c9EGVj5CaOeoKd9ecMW1U,0.649,0.706,8,-7.209,0,0.031,8.45e-05,0.831,0.163,0.0736,128.032
spotify:track:0bXpmJyHHYPk6QBFj25bYF,0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,100.363
spotify:track:3FZDCjlguudTipHtZjEJVY,0.796,0.535,11,-10.579,0,0.0453,0.00128,0.187,0.189,0.711,100.006
spotify:track:20OvtcB4riRmoXeGoyr5UA,0.653,0.814,11,-8.641,0,0.0372,0.00944,0.656,0.162,0.507,120.004
spotify:track:2F8MgAU5ZQ2Io6lpNoL9rm,0.782,0.62,11,-12.849,0,0.0394,0.16,0.81,0.0835,0.357,110.006
spotify:track:3DTipYHXLpwTJh73CbQP3R,0.666,0.32,1,-11.083,1,0.0845,0.000581,0.794,0.0905,0.403,119.997
spotify:track:6vtrpjNZpUiyj1KsoWxc1Y,0.684,0.69,2,-5.235,1,0.0316,0.00371,0.826,0.452,0.278,127.351
spotify:track:2WuzAwiZzest2eONspeXMA,0.793,0.851,7,-6.303,1,0.0599,0.000107,0.669,0.032,0.62,120.002
spotify:track:4gaWbVsdmvsNHktWWg9qcq,0.172,0.159,0,-16.377,1,0.0529,0.818,0.121,0.393,0.151,184.221
spotify:track:6BA5HXZRBg1qhJ2b4Gi93Q,0.546,0.539,10,-5.613,1,0.0267,0.123,0.000493,0.231,0.447,104.029
spotify:track:3XDeeP9wBZzGhIPZmLfEEx,0.661,0.552,10,-12.385,1,0.0337,0.214,0,0.206,0.928,92.056
spotify:track:7B6ZK1XnaLeCKwlS1TUAMA,0.179,0.179,0,-17.838,0,0.0319,0.975,0.888,0.0758,0.432,185.851
spotify:track:7iEl7EZ8pedmV0TP8ueh5o,0.257,0.054,5,-18.798,0,0.0407,0.99,0.044,0.0929,0.0564,131.589
spotify:track:0oLMIre63tcQw3y2dudA3C,0.159,0.225,4,-14.996,1,0.0426,0.97,0.004,0.199,0.038,80.973
spotify:track:2nUjLUECYcjhRyz89fPCCD,0.305,0.0706,8,-20.23,1,0.0432,0.986,0.908,0.0912,0.0383,61.118
spotify:track:18YLyvGlQnR6zc26AtBswP,0.429,0.308,0,-15.122,1,0.0611,0.953,0.0549,0.111,0.317,115.075
spotify:track:1JcK6hdFLKddUVlm0JQeWj,0.724,0.523,11,-11.139,1,0.116,0.0745,0.703,0.0811,0.965,185.075
spotify:track:6cGLvuTCzd9CFYNJUVHTcH,0.807,0.485,3,-10.631,0,0.04,0.146,0.19,0.111,0.196,115.017
spotify:track:7MiYNyj5si5yiWyeSkgzqB,0.757,0.678,3,-11.225,0,0.0323,0.0399,0.849,0.129,0.13,115.01
spotify:track:6T5hiZikP7CNI2uXdWYlCg,0.443,0.517,6,-10.019,0,0.0542,0.0372,0.895,0.0702,0.0739,123.978
spotify:track:2eziSTUNiZ0N4fnsFdxjhK,0.687,0.606,11,-10.895,1,0.0553,0.00719,0.874,0.0367,0.43,123.005
spotify:track:7KsZHCfOitA5V9oQYVdltG,0.548,0.865,0,-5.325,1,0.0302,0.00171,0.000449,0.457,0.61,116.046
spotify:track:5yPhSWvZ5KdHhz8R7z7oyI,0.753,0.329,9,-10.5,0,0.0411,0.0808,0.838,0.108,0.486,111.982
spotify:track:6L2B0EWlWnHR0YzLCmDgYh,0.646,0.634,7,-9.657,0,0.0429,0.657,0.852,0.109,0.124,95.019
spotify:track:7a5pfBaczNoMPvxgNo08xe,0.719,0.363,7,-12.928,1,0.0335,0.0177,0.733,0.0987,0.339,115.978
spotify:track:1IvH7FPqAfmpqBuYK2jimb,0.699,0.324,6,-13.856,0,0.0541,0.11,0.901,0.1,0.268,109.006
spotify:track:4B9fowxNCm4DhkONZvphow,0.614,0.313,5,-14.05,0,0.0326,0.643,0.896,0.0995,0.193,143.981
spotify:track:0mLGT7ic65aL3RHAvnwsFv,0.8,0.859,7,-8.181,0,0.0497,0.0684,0.771,0.103,0.119,128.004
spotify:track:1dpXpQPudQ506HnK4MzosS,0.724,0.39,5,-10.11,0,0.0452,0.195,0.0881,0.0919,0.175,120.015
spotify:track:403esU4m7Hj6h052uy8rLk,0.662,0.724,8,-7.946,1,0.0292,0.0105,0.37,0.156,0.123,100.001
spotify:track:5o4LI9kZUHQSj89FsowfXl,0.279,0.00742,2,-30.57,1,0.0448,0.961,0.165,0.094,0.0998,125.353
spotify:track:0igLGiKYSIoFoXRllbPvfe,0.15,0.0493,5,-23.149,1,0.0372,0.978,0.909,0.0952,0.067,181.665
spotify:track:6P5UkdN37P4Pa5wwns5h1R,0.716,0.341,7,-13.024,0,0.0336,0.044,0.691,0.75,0.0936,110.981
spotify:track:5I6Fw45e8wOsNldU1kYPr4,0.312,0.0268,7,-26.537,0,0.0369,0.994,0.885,0.107,0.188,68.534
spotify:track:5vbOTmeK5k5L9WnPTESt2N,0.257,0.133,4,-18.496,1,0.0332,0.977,0.913,0.0987,0.0395,78.138
spotify:track:5gsPwOG715NNN653PiKTLH,0.736,0.54,8,-8.906,1,0.0271,0.206,0.802,0.135,0.546,119.993
spotify:track:3XO4cEyMVodCon4xJQOGNS,0.825,0.536,9,-6.425,0,0.0836,0.00962,0.26,0.121,0.684,125.021
spotify:track:0BmuOk9JRA1qyZTn4MZq3A,0.842,0.623,5,-8.802,0,0.0924,0.00189,0.524,0.323,0.688,120.014
spotify:track:77CrqzLz5ZPXvm5d5Tn1Iw,0.894,0.367,2,-9.087,1,0.0585,0.0148,0.862,0.0602,0.643,118.992
spotify:track:0axc0eCWgUHlFpXTLNNx4T,0.848,0.737,4,-8.715,0,0.0606,0.0359,0.804,0.198,0.338,119.982
spotify:track:0Nfb0MUiddf55VrQEc8E9R,0.871,0.839,0,-7.94,1,0.0617,0.00219,0.697,0.0741,0.439,122.02
spotify:track:7kEzaW7IHn2Ur65lzS2GtY,0.607,0.835,11,-3.939,0,0.0482,0.000469,0,0.11,0.517,132.998
spotify:track:3fIsVx19pqTGejb7cwlLQB,0.813,0.56,10,-9.43,0,0.0404,0.259,0.0018,0.152,0.624,128.001
spotify:track:739C9IOMRahci0gvwvCezN,0.545,0.323,4,-11.444,1,0.031,0.684,0.0446,0.0746,0.0971,108.402
spotify:track:1LeItUMezKA1HdCHxYICed,0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048
spotify:track:1Q9JMojxHHF6JbEJAKJLgj,0.191,0.0946,10,-25.59,1,0.0365,0.99,0.933,0.101,0.348,110.502
spotify:track:1xznGGDReH1oQq0xzbwXa3,0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989
spotify:track:6T8cJz5lAqGer9GUHGyelE,0.755,0.448,7,-9.587,1,0.107,0.0283,3.28e-05,0.514,0.318,77.179
spotify:track:70DCql5ygWTGOY6vkToBDd,0.79,0.791,4,-7.208,0,0.0397,0.00886,0.262,0.0482,0.963,123.96
spotify:track:3bi9LdoayzjhpriotcubGd,0.684,0.922,0,-4.047,1,0.0488,0.111,0.752,0.309,0.686,120.012
spotify:track:029l68p4fPYZeAgJ5c60zR,0.573,0.837,10,-8.352,0,0.0337,0.0144,0.0889,0.0544,0.796,101.59
spotify:track:6Y5YAFu0lHityiieyQ5aLg,0.141,0.36,2,-14.744,0,0.0392,0.954,0.877,0.0468,0.112,83.603
spotify:track:2XgVHaObIvLtFJH3TbP23h,0.318,0.334,7,-13.939,0,0.0369,0.932,0.841,0.103,0.247,135.864
spotify:track:0jfqgGKdlauMMWWuMRlyTO,0.463,0.0554,2,-26.617,0,0.0283,0.957,0.957,0.376,0.452,94.781
spotify:track:0bcGY7mfG10QfeaDbz97hC,0.272,0.00397,1,-31.601,0,0.0475,0.992,0.9,0.0763,0.19,72.059
spotify:track:7i3BZiaVesK9TZTbWU1Mpp,0.328,0.206,0,-21.798,1,0.0402,0.987,0.901,0.109,0.237,90.602
spotify:track:44E9fWdAOFcxXLctkQZMt7,0.162,0.218,6,-17.875,0,0.0424,0.883,0.384,0.25,0.234,59.479
spotify:track:2FgJ0toSqpItZ8BOUO4RLm,0.695,0.942,0,-7.48,0,0.0509,0.0933,0.876,0.572,0.629,113.986
spotify:track:2z2bbeXu4NjBzN4EpKvlrn,0.186,0.126,4,-27.049,0,0.0424,0.974,0.955,0.13,0.0392,74.384
spotify:track:2qsk9o0FeyDr0okUmoFHbA,0.382,0.11,6,-19.252,0,0.0522,0.898,0.14,0.0978,0.187,124.066
spotify:track:6wl6m3GpkapN9tQNjI12Fb,0.253,0.0377,8,-24.558,0,0.0414,0.848,0.0207,0.327,0.0581,94.444
spotify:track:3FmKqARqY4T358t0Gy39cC,0.499,0.138,4,-21.652,1,0.0454,0.87,0.0115,0.261,0.618,105.532
spotify:track:4W944vGAiia6DVc1BHX8vH,0.18,0.0273,9,-25.096,1,0.0466,0.912,0.0147,0.112,0.157,77.496
spotify:track:2aKr49d4pKnsUImfta8kU0,0.335,0.00568,6,-25.898,0,0.0411,0.944,0.521,0.0758,0.192,58.83
spotify:track:05R2VwNRoJ4h7Hr9FrgTFF,0.203,0.0785,2,-21.683,1,0.064,0.937,0.0076,0.0992,0.221,65.082
spotify:track:1o8pGEKpLh6MEAExB77NO4,0.14,0.0347,1,-24.935,0,0.0414,0.848,0.175,0.0888,0.0378,83.087
spotify:track:1sTFd9Uzlpn1ezszKvfA8U,0.749,0.196,6,-17.039,1,0.0821,0.973,0.911,0.11,0.158,75.495
spotify:track:4qdCPeGat9DkMcpXBi51O8,0.354,0.0508,2,-22.481,1,0.0512,0.987,0.931,0.0801,0.319,163.71
spotify:track:22Dcjh2nHMd22PRPOUfuFA,0.192,0.141,2,-19.693,1,0.0336,0.947,0.527,0.267,0.0676,79.892
spotify:track:1Ip45TLLgMFZeQiWAYbNdP,0.248,0.0133,11,-28.458,0,0.0554,0.967,2.53e-06,0.0994,0.124,72.61
spotify:track:2e3xEZXR4Wm6dg3CaGDOQs,0.311,0.204,7,-14.382,0,0.0355,0.837,0.00656,0.0989,0.179,104.41
spotify:track:2Mg5rT4PFZVSe60V34G4Ud,0.29,0.15,3,-14.909,1,0.0446,0.876,0.0028,0.168,0.1,97.598
spotify:track:7DgJsDWXFLMgMRT5siJiKL,0.85,0.0778,2,-20.833,1,0.118,0.995,0.952,0.0886,0.204,77.927
spotify:track:70mZwr5zctUTtltrA5T2N4,0.156,0.0776,4,-22.433,1,0.0411,0.961,0.905,0.0877,0.0253,135.133
spotify:track:66A20vw98rh2yQM5P5EoIF,0.656,0.784,7,-6.389,0,0.0354,0.0338,0.233,0.175,0.802,108.245
spotify:track:6QLvtmaZbRgbaUmFtnbor5,0.668,0.73,9,-6.595,0,0.0235,0.014,0.405,0.546,0.611,107.981
spotify:track:0MaV83QD0oaYVzgKjmjQDj,0.744,0.591,0,-8.077,1,0.0463,0.00647,0.355,0.108,0.495,120.062
spotify:track:2XjsalSanX3zAKEBYJEJ02,0.801,0.66,1,-8.125,1,0.0492,0.051,0.0567,0.0479,0.884,109.944
spotify:track:7DlDQJV2ZeOSTXtecNnmkN,0.83,0.481,9,-11.544,0,0.493,0.625,0.421,0.138,0.165,156.036
spotify:track:71ide5DBDzwRqq3nLZWuFY,0.572,0.693,5,-9.847,0,0.043,0.00435,0.853,0.117,0.0567,130.083
spotify:track:1y97KFwJKZqYA7Rwg1hcRH,0.72,0.504,9,-9.034,1,0.0449,0.111,0.00223,0.109,0.729,75.656
spotify:track:39eATGXL1y5rN5pf1S04dM,0.901,0.303,10,-10.809,1,0.0524,0.00335,0.0504,0.0851,0.766,121.992
spotify:track:5iahur60Viuj93wuLKPdCP,0.624,0.0314,2,-20.497,1,0.0542,0.993,0.0675,0.0829,0.21,122.251
spotify:track:5mLuPM0CpoXyrBncooRJZa,0.474,0.149,7,-18.635,1,0.044,0.876,0.0126,0.0919,0.482,157.134
spotify:track:2mTPT56vLixGTq815YwPBP,0.141,0.00314,0,-35.61,1,0.0467,0.909,0.872,0.065,0.0295,78.455
spotify:track:0nJN4xPHsr8tBZi59GIvnl,0.481,0.278,7,-19.52,0,0.0362,0.891,0.18,0.109,0.667,137.604
spotify:track:6Cn99vPgnmYlGGwdsnTLJ9,0.476,0.224,0,-19.864,1,0.0405,0.906,8.4e-05,0.106,0.377,144.496
spotify:track:5X4D58AhAqKReJLuJ0HEIq,0.21,0.0211,5,-25.966,1,0.0436,0.959,0.000108,0.0798,0.234,138.7
spotify:track:77fskYlpduDs0TtJ7Wdmq7,0.435,0.266,7,-20.152,0,0.0464,0.899,0.00015,0.149,0.596,112.317
spotify:track:1AZ6L5A2uaqju7Qtahgniu,0.164,0.0371,7,-26.307,1,0.0519,0.837,0.00156,0.0837,0.0557,170.251
spotify:track:6ATubA0MVPFdbyJ5RQJHs3,0.168,0.129,2,-20.046,1,0.0388,0.978,0.00226,0.0822,0.0724,83.434
spotify:track:4MCkwQukMLH8KOyqIP1zFl,0.18,0.138,0,-19.734,1,0.0365,0.88,0.801,0.333,0.118,99.412
spotify:track:5REWDhGVPL6fGIWfhP1XLN,0.33,0.0241,10,-24.531,1,0.0449,0.994,0.721,0.139,0.113,65.806
spotify:track:5Fw4nhdXk4THgyfetrwpDf,0.09,0.117,0,-19.816,0,0.045,0.734,0.877,0.101,0.0376,82.297
spotify:track:1SnBGYOIHcWcuVL1YCcjix,0.232,0.0529,0,-18.353,0,0.041,0.966,0.361,0.0978,0.0863,87.996
