uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
spotify:track:3k4RXZBTgaUKm192vVurWn,0.771,0.685,0,-10.302,1,0.0391,0.297,0.000251,0.108,0.744,120.014
spotify:track:4SExof7SNMmYgTmgE8TBrE,0.724,0.528,7,-12.726,0,0.0354,0.00584,0.0415,0.106,0.607,120.008
spotify:track:0qeGCfzkQfpt2JlHqxamOG,0.752,0.638,1,-9.574,1,0.0967,0.0448,0.00518,0.114,0.742,115.007
spotify:track:3bRLsxSj44GPyK9EjLAoFu,0.414,0.884,5,-5.282,1,0.0391,8.78e-05,0.1,0.127,0.417,128.588
spotify:track:0Fao855T3klV3REFRFHRF3,0.366,0.552,6,-8.35,1,0.0317,0.206,0.0595,0.178,0.114,97.98
spotify:track:4Gdw4OhO1CpUwuoh4MfTW4,0.39,0.855,1,-5.777,1,0.036,0.163,0.76,0.508,0.357,150.054
spotify:track:7KTbdZRAZ3q3wYGz5mD4tR,0.481,0.81,5,-3.965,0,0.22,0.0804,0.000437,0.102,0.297,102.032
spotify:track:7BmWDAlFk1DCL60I435oaE,0.255,0.946,9,-4.876,1,0.152,0.000288,0.000565,0.196,0.223,155.967
spotify:track:4PdSxqz7mP8RzEPUcV66YY,0.625,0.883,0,-6.636,1,0.0578,0.00179,0.91,0.0926,0.459,114.939
spotify:track:5NVjpOZpdYjvtP3IoYs7Nw,0.266,0.19,11,-18.698,0,0.0364,0.98,0.857,0.116,0.223,125.052
spotify:track:4Qin75TGFDo8WNlLLJytoY,0.345,0.529,1,-6.427,1,0.0298,0.000967,0.588,0.0872,0.0465,145.012
spotify:track:3IaHattiUqtnOoHwhw1Vpx,0.496,0.108,7,-17.234,1,0.034,0.781,1.91e-05,0.0522,0.211,85.86
spotify:track:1PfH3wy2Znu9m69mWZR7ku,0.61,0.615,1,-9.612,1,0.0616,0.435,0.0337,0.212,0.63,95.963
spotify:track:0H47ziCa79XAjBKMwIS2V6,0.491,0.736,1,-8.479,1,0.0404,0.006,0.887,0.0898,0.686,165.973
spotify:track:2dFUtZtpWydAU4QMmUOK47,0.315,0.395,5,-14.646,0,0.0677,0.918,0.916,0.211,0.052,87.847
spotify:track:6IUwiHsyKAZtfBy37Wu4ij,0.458,0.309,2,-14.186,1,0.0283,0.909,0.956,0.118,0.0555,106.004
spotify:track:2ZsbtrFluQsuzsJMApF6yw,0.694,0.871,1,-3.621,0,0.0478,0.108,0.786,0.0636,0.361,117.986
spotify:track:3kY0UrW29gqCYmcI1dZLu6,0.485,0.468,11,-13.256,1,0.0261,0.732,0.257,0.285,0.204,73.633
spotify:track:6I5yDqLQp67tTqZLVRYizS,0.184,0.563,0,-11.824,0,0.0486,0.953,0.966,0.0972,0.0376,85.105
spotify:track:1vpp843BMb9ZHdhlln8WUt,0.637,0.765,1,-8.958,1,0.0327,0.064,0.949,0.124,0.837,149.004
spotify:track:7ivyNJ8hOXrhD2dp9ovK7q,0.477,0.724,8,-8.024,1,0.0319,0.00497,0.189,0.189,0.186,144.039
spotify:track:27uyq0fEgkUnffxd5sNgeE,0.386,0.715,1,-6.68,1,0.035,0.000892,0.0772,0.0916,0.0878,162.138
spotify:track:5e7Q7yYcc5uPtLP43Fj3aE,0.473,0.904,0,-5.062,1,0.0353,0.00322,0.00105,0.189,0.397,179.996
spotify:track:7f8L6Afq98mhss0QxKY81F,0.475,0.266,1,-19.015,1,0.156,0.172,0.534,0.21,0.256,97.998
spotify:track:2bebJ0mgBogwdmBLXVFciu,0.567,0.946,7,-7.085,1,0.0351,0.0797,0.908,0.131,0.21,124.984
spotify:track:4SzmBRbDVmi0z4Lnc6H1Za,0.69,0.804,10,-6.288,0,0.0675,0.312,0.775,0.171,0.482,86.974
spotify:track:091IhPHFMOd8hdHcvHaOYP,0.559,0.526,8,-7.687,1,0.0382,0.605,0.00205,0.223,0.36,133.282
spotify:track:0RLzuvzrkqCK1vU6MsMoHe,0.17,0.185,9,-17.854,0,0.0376,0.736,0.862,0.111,0.0371,135.896
spotify:track:06KfJvxTq7GFzGIr0tRwPE,0.544,0.875,1,-6.295,0,0.0365,0.0139,0.055,0.0871,0.758,163.935
spotify:track:3tmQWvFXANFgOd6jJgdIVQ,0.516,0.391,5,-22.91,0,0.0412,0.00294,0.567,0.841,0.489,130.007
spotify:track:4XpOgkkAnA0GHmsk9ZxcDX,0.762,0.76,8,-10.034,0,0.0749,0.134,0.772,0.126,0.214,124.978
spotify:track:7kBoYDqxYcmOjnJxA2qYKt,0.313,0.241,0,-16.474,1,0.0381,0.948,0.859,0.102,0.0863,119.88
spotify:track:2pRew1oUayKVoIBMBdfoce,0.824,0.597,5,-10.379,0,0.0931,0.0371,0.916,0.0751,0.262,124.934
spotify:track:5JpfGKhIFJqGYdTf8wlr8q,0.241,0.254,6,-17.03,1,0.0416,0.994,0.88,0.0639,0.0378,138.97
spotify:track:3an5DoMqoNpJEQwfA48A4c,0.136,0.0108,1,-35.954,1,0.0343,0.897,0.813,0.147,0.0312,88.529
spotify:track:7yfTtYebZru7QhwYy97IHL,0.569,0.299,5,-11.916,0,0.0313,0.882,0.719,0.117,0.208,75.011
spotify:track:3iD9FILpQks8iHrNNoRKxz,0.635,0.465,9,-12.973,1,0.0243,0.906,0.494,0.107,0.853,94.235
spotify:track:3iWPPa7VeHhc49984gLxg2,0.379,0.276,9,-13.775,0,0.0292,0.722,0.762,0.0916,0.203,81.49
spotify:track:3rUp2KF3as0V3EQfXUDmHI,0.477,0.847,2,-3.862,1,0.0437,0.0479,8.6e-05,0.175,0.43,121.251
spotify:track:5LxEbpMQGzlYkdCkBNIwSF,0.138,0.603,1,-9.505,1,0.0428,0.643,0.951,0.112,0.146,145.538
spotify:track:2IC4rIvnBnZBUR2X4sUqmc,0.796,0.636,9,-8.64,1,0.041,0.00323,0.476,0.103,0.0564,117.98
spotify:track:47NVX7beXGwmW1yszqZn7D,0.65,0.495,10,-11.969,0,0.0383,0.729,0.763,0.181,0.224,105.247
spotify:track:4JOEMgLkrHp8K1XNmyNffH,0.17,0.0479,2,-27.021,1,0.0438,0.981,0.906,0.0795,0.0304,75.664
spotify:track:7gOFPQhlvmoiPTyH3gBIfA,0.591,0.811,0,-7.641,1,0.0394,0.113,0.46,0.0912,0.54,119.968
spotify:track:6kJYHNlytKIwClXLDuRjPG,0.81,0.521,8,-10.437,1,0.0319,0.418,0.13,0.0351,0.966,111.173
spotify:track:5X9c0LL84kJN8Ok2UC6B6w,0.314,0.665,11,-13.868,0,0.039,0.208,0.216,0.0751,0.182,141.906
spotify:track:5Ext9ObPEi7wIcv5AiQWJy,0.317,0.498,5,-9.137,0,0.0315,0.0515,0.306,0.121,0.141,84.563
spotify:track:2UItUz2sgBAqkv5OzCgxtg,0.591,0.811,0,-7.641,1,0.0394,0.113,0.46,0.0912,0.54,119.968
spotify:track:6r5nsl6LNw0uTygZhWR71b,0.451,0.633,4,-11.327,0,0.0595,0.0738,0.903,0.1,0.589,128.018
spotify:track:2lL198nNR3ReXbFDMY9Rj3,0.57,0.674,11,-5.502,0,0.03,0.00165,0.01,0.133,0.299,121.999
spotify:track:0wDY1kLqxEShKGxOs378Fu,0.824,0.642,8,-7.436,0,0.179,0.00189,0.000243,0.463,0.438,126.986
spotify:track:2ndt0DxknQudoefVTArI34,0.449,0.797,10,-6.417,1,0.0385,0.000115,0.000252,0.0695,0.243,125.912
spotify:track:5iqrS810VqTopv50q0zn23,0.489,0.607,5,-11.621,0,0.0621,0.00166,0.658,0.447,0.182,149.823
spotify:track:4GDQIeH1UU1nRdki0METND,0.277,0.492,7,-12.033,1,0.0383,0.343,0.878,0.108,0.126,155.277
spotify:track:02NjS2MNrjsdxiQNfrl7zz,0.224,0.94,4,-5.831,0,0.063,0.00367,0.0806,0.183,0.214,155.285
spotify:track:6tQylFvlUbr5ikJ8qqX6wU,0.297,0.738,8,-6.649,1,0.0408,0.352,0.546,0.497,0.277,111.603
spotify:track:2tHbjRGyOiLdgRX8RXDlvE,0.428,0.669,0,-9.277,1,0.0391,0.832,0.113,0.203,0.661,188.965
spotify:track:4gh7wdY0W3DTBIgAZYmtfE,0.566,0.95,7,-7.106,1,0.0355,0.0823,0.888,0.243,0.155,124.993
spotify:track:5yoPiFQTeJZ7LYaKDpoeWA,0.386,0.715,1,-6.68,1,0.035,0.000892,0.0772,0.0916,0.0878,162.138
spotify:track:3Mpz2SS5ExT3pQQcX65Eap,0.27,0.133,9,-17.25,0,0.0398,0.868,0.142,0.121,0.0914,116.977
spotify:track:0CGjIONYzCZ4znIhW38mTL,0.269,0.141,0,-13.607,0,0.0476,0.979,0.084,0.103,0.0709,166.923
spotify:track:2doQ4LEtEDbL3cIPEeHP1E,0.479,0.424,0,-11.321,1,0.0405,0.13,0.0234,0.103,0.164,104.042
spotify:track:6MjiSBqVWiJCki6aUWV7h7,0.297,0.263,2,-9.752,1,0.0347,0.0613,1.19e-06,0.0935,0.37,145.647
spotify:track:1Ac5BDsGUMQ3tsW2vnc52x,0.443,0.545,0,-8.196,1,0.0273,0.000813,0.0137,0.202,0.104,99.914
spotify:track:6gpSU2C1VJq0xaVIGtQPVi,0.535,0.448,2,-9.167,1,0.0279,0.00262,1.94e-05,0.115,0.32,101.984
spotify:track:42lQlyLSQR3qLTu4FOMqHY,0.135,0.54,1,-7.108,1,0.0338,2.56e-05,0.0082,0.114,0.233,143.365
spotify:track:1XXA4Lok0sIaeHdCPkkCxD,0.433,0.442,5,-11.217,1,0.03,0.00106,0.0136,0.123,0.203,100.019
spotify:track:0eYmkWPJqioxUgSh9pVzS5,0.533,0.306,2,-13.659,1,0.0355,0.0538,0.39,0.11,0.261,137.983
spotify:track:0zXDEhxZ02tdfIyAYAf4QL,0.154,0.382,7,-8.717,1,0.0312,0.0199,0.000725,0.162,0.113,75.495
spotify:track:0zCm4JTVBuIWSSL8rMUChT,0.393,0.167,2,-19.024,1,0.0361,0.473,0.00097,0.11,0.0961,129.955
spotify:track:75FEaRjZTKLhTrFGsfMUXR,0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375
spotify:track:2HUIm4ZmwC5aIEQQakmgO4,0.31,0.884,1,-3.484,1,0.0567,1.13e-05,3.33e-06,0.121,0.276,137.755
spotify:track:44bY2rUqfNxV4d1mtQWgsi,0.509,0.96,0,-3.671,1,0.0424,0.00168,0.0192,0.41,0.699,148.079
spotify:track:2iRy66b9oGfv2hg48EeaTt,0.625,0.832,6,-6.294,1,0.105,0.656,0.0318,0.0979,0.725,146.092
spotify:track:0up8VGMWmrLxGISIL60shv,0.488,0.645,11,-8.775,0,0.134,0.201,0,0.375,0.423,108.425
spotify:track:7wA6K5a70ApY3Ypgqg4Gbz,0.53,0.399,1,-11.211,1,0.127,0.589,1.07e-05,0.109,0.497,177.193
spotify:track:5QG0nPRTSGoEWz6W7Nygyw,0.471,0.934,0,-3.285,1,0.0915,0.0378,0.503,0.244,0.446,169.058
spotify:track:0xDW7MwJ7ltAv8t5ujGuXl,0.536,0.818,2,-9.186,0,0.0514,0.00312,0.0317,0.837,0.445,162.99
spotify:track:7HmEH46Z57kyKbVO8JvlQQ,0.484,0.929,9,-4.552,0,0.119,0.000912,0.0968,0.344,0.596,138.36
spotify:track:28uZjhU60BosFYSMJLJoQ3,0.404,0.775,2,-8.34,1,0.122,0.192,0.891,0.0757,0.784,202.823
spotify:track:0KZatVtbBlDS9GI4B9JbPQ,0.547,0.759,5,-5.554,1,0.0294,0.53,4.47e-06,0.12,0.5,143.985
spotify:track:5S3F5GL8LASIjPg2PMiU1Q,0.414,0.498,1,-11.945,0,0.0579,0.00629,0.87,0.205,0.37,106.978
spotify:track:3B2QACCTAYuP5LHv9czbtR,0.601,0.795,6,-5.22,0,0.0448,0.0327,3.09e-05,0.147,0.342,99.994
spotify:track:6kvh6WDoLnZYMmmaBzuY77,0.407,0.924,5,-5.543,1,0.0788,0.0208,0.0605,0.208,0.218,168.038
spotify:track:68RpxuJJrDab7wLUIaEwh1,0.208,0.915,9,-5.091,1,0.0943,0.158,0.929,0.368,0.303,69.175
spotify:track:2OYa0IT5tMhJMZRfNwgvMw,0.485,0.509,0,-13.249,1,0.0433,0.0659,0.0618,0.0971,0.0729,140.093
spotify:track:5W93ybHqt6fYr88Ru1z4C2,0.265,0.587,0,-8.303,1,0.0449,0.515,0.478,0.0962,0.0353,169.982
spotify:track:2Qhkk4hPdkt3NIVtiT8QEe,0.596,0.174,0,-18.634,1,0.0691,0.962,0.0894,0.104,0.0748,100.08
spotify:track:4JB2hhzlbuHwntOADdIW10,0.325,0.28,9,-11.815,1,0.0427,0.912,0,0.11,0.216,79.592
spotify:track:6lBRrfA98lWJmadowW0ZTt,0.539,0.624,4,-8.967,1,0.0289,0.881,0.392,0.395,0.217,87.008
spotify:track:0fc52BWq0UHMTG9BVTuIaR,0.674,0.449,2,-13.191,0,0.0602,0.407,0,0.316,0.395,119.162
spotify:track:3fw7hTlUNPuxw2HY9IAWoo,0.39,0.732,2,-5.944,0,0.0355,4.37e-06,0.466,0.294,0.228,74.986
spotify:track:3SBpB6BomyoXdY1ZKauiyo,0.279,0.515,8,-11.186,0,0.0514,0.0225,0.639,0.463,0.134,142.432
spotify:track:16KyaozBg8WxDTmawnSuCm,0.124,0.5,9,-6.661,1,0.045,0.327,0.166,0.0457,0.0376,177.535
spotify:track:0J4t4KRpw7o5jkGmw9iDvr,0.184,0.395,2,-15.828,0,0.0301,0.729,0.859,0.0789,0.0387,99.783
spotify:track:2jyVpnuSUUnQg35jE0sNw5,0.736,0.922,0,-4.924,1,0.0354,0.257,0.851,0.0876,0.93,131.004
spotify:track:3QFfk9pSjbicM6UBYQBxN2,0.583,0.569,1,-9.1,1,0.338,0.659,1.21e-06,0.274,0.707,91.775
spotify:track:2DGUFWubo1OufKArkFwLIm,0.725,0.696,9,-9.244,1,0.0378,0.162,0.79,0.167,0.927,140.472
spotify:track:7tgSuQZIcBSv8H0fYEZ7K4,0.177,0.709,8,-5.378,1,0.0542,0.034,0.813,0.628,0.19,92.251
spotify:track:1WyFWVekqqcboBuFAaBREz,0.572,0.494,7,-9.511,1,0.0366,0.00539,0.35,0.4,0.535,98.012
spotify:track:1yfWsdSGjKydKEpFCvzHMD,0.682,0.802,0,-7.425,1,0.0464,8.23e-05,0.798,0.129,0.216,122.975
spotify:track:5pJklRm4p7TpUDACojnZEe,0.424,0.11,2,-17.167,0,0.0345,0.771,0.0239,0.0995,0.172,100.048
spotify:track:3pihS07XVQEavaS9n7kObt,0.67,0.528,8,-9.372,0,0.0323,0.0565,0.00117,0.102,0.628,87.965
spotify:track:6xKXkSSJqv6ttwL8bj3Dm2,0.506,0.677,3,-5.73,1,0.0494,0.229,0.000183,0.0897,0.327,175.655
spotify:track:4wRsiCdYdbGgad8V7zEF5Q,0.286,0.506,7,-11.329,0,0.0637,0.902,0.121,0.946,0.268,146.544
spotify:track:4cyjLMvPunnFEXB0Gvz5py,0.919,0.531,10,-5.125,1,0.0621,0.354,3.43e-06,0.275,0.611,98.775
spotify:track:1HTR2cbs7Nor722yzYQi63,0.653,0.325,2,-12.423,1,0.0693,0.866,0.034,0.117,0.546,114.021
spotify:track:0EjtZmOLT6WLShJRHCFWVU,0.373,0.108,8,-16.105,1,0.0286,0.668,0.756,0.168,0.354,72.118
spotify:track:3KqXYmnoxw71QlPs9uPdKv,0.65,0.691,3,-8.407,0,0.0284,0.702,0.878,0.315,0.798,133.969
spotify:track:3rVCzb2u0odnilEoEMG3A4,0.405,0.771,7,-7.772,1,0.0348,0.91,0.798,0.119,0.448,116.601
spotify:track:19wyEOwk4PTvfhBxSoZ34a,0.607,0.502,6,-11.133,0,0.0344,0.164,7.68e-06,0.116,0.508,127.482
spotify:track:26z1HDhXLVaPoUxMTn20eI,0.43,0.099,3,-18.795,1,0.0408,0.991,0.916,0.103,0.395,121.643
spotify:track:3DN3nPW5VDyGa48ELeXPU0,0.294,0.55,4,-13.785,1,0.0657,0.185,0.82,0.308,0.207,91.814
spotify:track:6px1KhTqAfxdcF6A1JGSpx,0.642,0.619,7,-12.73,1,0.0378,0.103,0.32,0.238,0.423,129.043
spotify:track:0lDoG5fQ9cmpvpenwR7Jln,0.446,0.866,8,-8.016,1,0.0342,0.0794,0.543,0.137,0.455,152.172
spotify:track:18qpp0lpRT9j0CuPytwngO,0.761,0.766,2,-6.285,1,0.0281,0.0131,0.761,0.111,0.455,128.017
spotify:track:3cB9lIAcucGiuRlKolGd4m,0.532,0.743,7,-10.253,1,0.134,0.23,0.00195,0.691,0.622,97.019
spotify:track:5atQ2haKP5LT65WM0KUts3,0.68,0.248,1,-17.465,0,0.0328,0.696,8.88e-06,0.0839,0.812,112.806
spotify:track:5lT8Yr0ymqGjnLHX5mfL54,0.237,0.503,5,-11.756,1,0.0377,0.987,0.96,0.277,0.0642,71.934
spotify:track:4dh0jYD7NLH2bWrxfOkfyG,0.391,0.664,1,-5.959,1,0.0307,0.000727,0.536,0.187,0.0269,139.876
spotify:track:3WTz4svCL6ouAD7E9AEWXL,0.572,0.798,1,-13.183,1,0.0431,0.115,0.491,0.121,0.0704,129.986
spotify:track:5ag4QLmHLJkOoZ4He4XMdS,0.403,0.514,2,-9.274,1,0.0335,0.0578,0.405,0.0685,0.171,100.763
spotify:track:6tjzp1mCVaTeK5ZFAye3Ou,0.479,0.744,8,-15.271,1,0.0352,0.499,0.845,0.155,0.714,119.463
spotify:track:282VgBXcFt4JPkkxT7c2cF,0.349,0.896,9,-10.59,1,0.106,0.00144,0.73,0.287,0.481,141.72
spotify:track:70zTmT0vys244XiHDMjB8Q,0.357,0.693,5,-8.715,1,0.0336,0.000931,0.0212,0.121,0.422,104.834
spotify:track:0sujwD2rDemdq6lBUvlB6j,0.578,0.666,1,-9.039,0,0.0426,0.132,0.11,0.0746,0.137,169.008
spotify:track:4GZ0mDOTfdYEFqhddeguic,0.427,0.467,6,-4.589,1,0.0348,0.22,0.79,0.102,0.0758,77.217
spotify:track:4b5XMDNfv6DXzJiN2uxJOk,0.0647,0.216,7,-11.471,0,0.039,0.777,0.974,0.38,0.0374,70.068
spotify:track:7eyzZkMVECWpWa9X0iHj4I,0.267,0.336,4,-13.596,1,0.0577,0.922,0.312,0.151,0.122,120.205
spotify:track:3B0vMz20sN9UUwAwcP2QGQ,0.447,0.264,2,-11.736,1,0.0281,0.752,0.000189,0.114,0.103,85.064
spotify:track:2I3dW2dCBZAJGj5X21E53k,0.841,0.682,2,-7.007,1,0.0458,0.113,9.65e-05,0.131,0.338,94.985
spotify:track:3eqluXIw6SY8zUXnwpAcDR,0.16,0.0502,11,-21.811,0,0.0509,0.499,0.824,0.0858,0.0677,110.615
spotify:track:6gbxx8yMTQ9AuH3UvQEygt,0.53,0.0453,2,-22.036,1,0.0439,0.838,0.103,0.11,0.34,139.909
spotify:track:5x84WhlTVNjSRY6PRbJMqL,0.22,0.218,9,-15.144,1,0.0383,0.626,0.8,0.593,0.107,138.253
spotify:track:5rFTwVCVkayC7kLQVj4hZS,0.858,0.395,11,-13.691,1,0.0331,0.907,0.0183,0.268,0.824,106.589
spotify:track:5nZNqEqfQgrS6eNXplM3Y8,0.305,0.122,11,-18.794,1,0.0419,0.957,0.946,0.108,0.0391,90.958
spotify:track:48b5MLAuChqUwBwRrhEap4,0.456,0.373,11,-10.607,0,0.0442,0.881,0.92,0.126,0.299,136.638
spotify:track:6Ae16Vpun53ag48XIDGwji,0.496,0.495,9,-8.623,0,0.0322,0.898,4.47e-05,0.435,0.285,106.003
spotify:track:3ZNoKpRGsNc2xK7yPbg5aI,0.28,0.735,2,-7.613,0,0.0615,0.0931,0.73,0.185,0.0752,108.815
spotify:track:4vnbNZLS7FoxgnTBFDR0iX,0.473,0.637,2,-10.999,1,0.0303,0.0667,0.84,0.315,0.159,95.149
spotify:track:0QEG44uAakKJmR6ItRpazZ,0.179,0.392,10,-10.394,1,0.0315,0.262,0.0184,0.134,0.0383,67.699
spotify:track:00kQHsSd7eq0dOQcm4CDOk,0.189,0.375,9,-10.833,0,0.0372,0.00102,0.962,0.15,0.0385,112.686
spotify:track:09ICU4uaLEqzNWfcKiz4lH,0.335,0.322,9,-12.473,1,0.0281,0.508,0.335,0.115,0.0387,95.125
spotify:track:5nDSXoFIMgxmZYvISu7COt,0.464,0.535,9,-7.272,1,0.0266,0.226,0.628,0.114,0.077,141.189
spotify:track:4a925uZhSr6NAeD7RvgLhH,0.94,0.716,2,-8.459,1,0.236,0.0688,0.000136,0.0914,0.676,140.037
spotify:track:38muIwhgekWxX1qgCQyVPU,0.169,0.378,7,-12.48,1,0.0391,0.172,0.759,0.0837,0.039,126.07
spotify:track:10Ogpjhj973yrlzSTNbpnL,0.21,0.486,8,-3.289,1,0.0522,0.000406,0.788,0.412,0.0392,125.094
spotify:track:6LlOMeesxjTECCdaBiEz2i,0.235,0.0451,7,-22.225,1,0.0343,0.968,0.878,0.0907,0.0393,73.28
spotify:track:3MMS3fabXEC2X9Be2IvPTc,0.705,0.937,6,-4.957,1,0.0355,0.119,0.00603,0.0995,0.952,119.302
spotify:track:15TLj9R5TAGOe7irywOwKL,0.73,0.814,2,-9.305,1,0.0387,0.0602,0.215,0.164,0.351,109.97
spotify:track:0COklqctEuaKBwHRNFlWqy,0.724,0.403,0,-6.65,1,0.0346,0.32,0.0107,0.109,0.641,122.197
spotify:track:0Cf8Juik1Rp1J7iFqxTUGK,0.452,0.527,2,-8.478,1,0.0375,0.29,0.00214,0.102,0.363,115.052
spotify:track:3CwK0oEtu9bCl0R5nuMzjx,0.704,0.45,1,-9.908,1,0.0748,0.61,0.778,0.193,0.507,85.053
spotify:track:17oLsEzzlGFlrBKViCzmGc,0.479,0.174,10,-18.021,0,0.0371,0.952,0.841,0.115,0.296,103.577
spotify:track:7pAUHXgfdx7Kjshg7yQ8Tj,0.342,0.0952,7,-16.794,0,0.0437,0.975,0.274,0.105,0.126,127.794
spotify:track:5I5mTVbYfzg39b0PgVRrTo,0.554,0.241,11,-13.894,1,0.0322,0.947,0.306,0.108,0.416,127.509
spotify:track:4RrvySgpju5JH1q3nhZrQ2,0.397,0.0535,0,-20.262,1,0.0422,0.984,0.785,0.13,0.118,74.945
spotify:track:2co33IyB7NOndVwAA4zRMe,0.275,0.167,4,-14.393,0,0.034,0.909,0.332,0.105,0.17,83.499
spotify:track:7C8rc2fyMmtbxajILqVuXi,0.878,0.392,0,-15.858,0,0.0646,0.93,0.914,0.0703,0.961,156.941
spotify:track:3ZYtcHBNGacBiA7l7Q5oMr,0.726,0.146,5,-14.813,1,0.0517,0.971,0.885,0.0899,0.59,103.978
spotify:track:1f32sV9Ssx4HM4CzLoI7Jq,0.281,0.0861,7,-18.009,0,0.0366,0.912,0.0128,0.121,0.0864,85.397
spotify:track:7aOnMsuTyEKZi9RkKTIkA3,0.298,0.0751,3,-16.832,1,0.0352,0.93,0.723,0.111,0.0665,130.697
spotify:track:7li8LPDjTOUgFGPPXkDnA4,0.295,0.0326,1,-18.547,1,0.0341,0.968,0.823,0.136,0.0991,68.774
spotify:track:5UVKISF1TBBb5e7Hy1pHwc,0.167,0.261,7,-13.656,0,0.0325,0.784,0.101,0.364,0.1,78.288
spotify:track:11JD3hqNxWMK01iZ76lUMb,0.379,0.113,1,-14.795,1,0.0286,0.963,0.49,0.117,0.112,81.396
spotify:track:44DwGouibLla1QsKYhxs3m,0.402,0.123,2,-23.391,0,0.0347,0.84,0.876,0.11,0.116,132.354
spotify:track:06hMjqeUJ2nTfpNjEJ5Ab3,0.372,0.426,9,-18.428,1,0.0284,0.483,0.924,0.219,0.471,90.776
spotify:track:6lsgswFrdP2BaYB1PWFMAN,0.41,0.0309,7,-15.33,1,0.0316,0.985,0.0338,0.146,0.0575,115.448
spotify:track:5f4hD4PkU1SkU3KgYYvAdT,0.436,0.183,2,-15.724,0,0.0303,0.98,0.438,0.104,0.0436,128.132
spotify:track:5QTvjrXexfyUSFz4PcLMVq,0.31,0.583,1,-16.91,0,0.0496,0.0645,0.854,0.1,0.422,77.215
spotify:track:08ICK6hzmhIdNcvYr2geeZ,0.596,0.319,7,-17.171,0,0.0586,0.784,0.944,0.134,0.825,93.306
spotify:track:5AtKRUmjE9lrCG7DZeYQYj,0.62,0.413,1,-14.084,1,0.0484,0.000887,0.032,0.106,0.1,105.275
spotify:track:5cUninBLzRzkwuXqvc9fjp,0.305,0.383,0,-13.368,1,0.0474,0.758,0.949,0.093,0.324,135.429
spotify:track:4dAShtV98N0Na4vkM6R5qB,0.116,0.346,9,-14.472,0,0.0469,0.96,0.963,0.334,0.149,180.099
spotify:track:3Fs7uyshXC8K2ELNrs8IKl,0.411,0.833,4,-10.913,0,0.0565,0.000939,0.942,0.508,0.0601,114.848
spotify:track:3Oh4LtUCw2sTy17FtPMeEI,0.3,0.497,2,-12.298,1,0.036,0.0537,0.89,0.611,0.406,123.591
spotify:track:0O16DMTWjmid6wPhDcNWng,0.523,0.0532,0,-25.192,1,0.159,0.872,0.927,0.109,0.0256,109.551
spotify:track:27EokqH08jWYo5X68ABJ8C,0.576,0.366,2,-9.367,1,0.0551,0.413,0.000524,0.0977,0.766,167.892
spotify:track:3kPS6E7M9mM6W4JatyoU7t,0.698,0.561,11,-13.75,0,0.086,0.681,0.886,0.139,0.556,137.933
spotify:track:0BA5TR3LNpm7xOVisYJD3g,0.437,0.522,10,-9.9,0,0.0359,0.254,0.358,0.191,0.131,137.762
spotify:track:3KwsQBotlJq9WDNrGCFrdN,0.783,0.365,9,-14.347,1,0.0635,0.943,0.871,0.171,0.236,95.378
spotify:track:0jSe9eNyq2ObwievmlmhEI,0.303,0.68,7,-8.273,0,0.0511,0.483,0.894,0.136,0.142,92.257
spotify:track:7rvWg8R3bFEbVPqY1sD7Kj,0.503,0.829,0,-6.088,1,0.0439,0.000846,0.317,0.123,0.353,151.485
spotify:track:38hW5P28UiMucRCpThrtq6,0.665,0.738,9,-7.92,1,0.0337,0.36,0.761,0.111,0.365,106.0
spotify:track:1pfwncYpoQWlIkUHHL1wQN,0.522,0.921,10,-4.333,0,0.0366,0.00121,0.645,0.339,0.285,91.967
spotify:track:3klBAH0wi8hR1kvRmiHRvw,0.148,0.167,4,-18.586,0,0.0363,0.591,0.742,0.0902,0.0377,67.905
spotify:track:7lW2HbFRh65PMz82J7mPnb,0.605,0.443,8,-13.171,0,0.0351,0.611,0.0917,0.111,0.196,111.87
spotify:track:2owfRZcJRL2GHvCCjUbTXE,0.49,0.716,5,-9.599,1,0.0324,0.0238,0.283,0.376,0.128,126.983
spotify:track:6sVQNUvcVFTXvlk3ec0ngd,0.377,0.65,2,-5.902,1,0.029,0.00174,5.75e-05,0.107,0.365,180.074
spotify:track:7h1KZQvRUqKpxDFc9ntjvM,0.504,0.339,10,-10.344,0,0.0665,0.792,0.000282,0.104,0.394,99.39
spotify:track:0QYBSRi2hKfkNFVwRJX3iz,0.529,0.73,7,-5.342,1,0.0388,0.463,0,0.11,0.362,119.938
spotify:track:15kQ1JTse3sMJh7IGAkfqq,0.551,0.648,10,-16.699,1,0.143,0.853,0.709,0.133,0.242,147.475
spotify:track:5n06Jroq3ruFU5WJYnN8JO,0.532,0.264,2,-9.934,1,0.0272,0.599,0.000713,0.19,0.152,110.048
spotify:track:4Zii1rxtVVaMZDJXX855mS,0.407,0.861,2,-6.591,1,0.109,0.000425,0.281,0.293,0.288,130.907
spotify:track:2yRY3MKlMMsutDYe0D5hFH,0.294,0.346,5,-9.15,1,0.0388,0.000906,0.915,0.311,0.245,90.017
spotify:track:1aRjGCLsUfLf24Vm4ToeHy,0.504,0.441,7,-7.344,1,0.0338,0.226,0.0884,0.155,0.0776,126.436
