added_at_playlist,uri,name,popularity,duration_ms,is_explicit,album_name,album_release_date
2020-10-02T11:43:24Z,spotify:track:6oAR7cVXwwQQJtq4UgnuPs,Dead End - Tim Green Remix,35,593667,False,Dead End,2016-08-16
2020-10-01T16:02:56Z,spotify:track:6fxq63aKjMmi1WMI9iKX5w,Spiritual but Not Religious,58,246706,False,The Arc of Tension,2017-05-19
2020-09-29T10:53:07Z,spotify:track:7t4MdwfjiFCQziryb622Oc,No Distance - Original Mix,41,476856,False,No Distance,2014-04-07
2020-09-20T12:40:44Z,spotify:track:7dUz2Ll8ijODMfsiQFbH9c,Heroe,0,473726,False,Heroe,2015-09-28
2020-08-26T22:24:11Z,spotify:track:491kxjPTC7c6qQOxqSiDO5,Netzwerk - Super Flu ReDings,31,594150,False,Netzwerk (Super Flu ReDings),2015-06-23
2020-08-11T10:26:01Z,spotify:track:4GksRSVYfvytcw8IIfdtJS,Unfold,29,460524,False,Unity,2020-04-03
2020-08-11T09:57:42Z,spotify:track:61Aj0F4ZUrQq6wZUufPqPU,Magia,39,373569,False,Unity,2020-04-03
2020-07-27T00:14:59Z,spotify:track:53VUWNrejoLMSbbJRZk3fD,It's All Over,39,462956,False,Unity,2020-04-03
2020-07-26T23:57:53Z,spotify:track:43rDuH34QjdwDBeM8Fw3mt,He does it,30,498934,False,Unity,2020-04-03
2020-07-26T23:43:15Z,spotify:track:2DgAKQFQPGomAHgBrcLV3y,LA2,38,1139449,False,Long Ambients 1: Calm. Sleep,2016-02-26
2020-07-26T23:22:38Z,spotify:track:1WCjQMeH8ajJAnt8ukugk6,Wave Rider,35,359271,False,Unity,2020-04-03
2020-07-25T01:53:27Z,spotify:track:0bU7RBZ1tkm8XXZzDrdsMC,Need You Now - Adriatique Remix,47,380863,False,Need You Now (Adriatique Remix),2020-07-22
2020-07-24T19:57:22Z,spotify:track:1Eolhana7nKHYpcYpdVcT5,Little Wing,72,145746,False,Axis: Bold As Love,1967-12-01
2020-07-23T12:12:58Z,spotify:track:6e5jcPUhUNTUeOBRHcGirg,I'll Play The Blues For You - Edit,48,236800,False,Chronicle,1979-01-01
2020-07-12T20:30:48Z,spotify:track:2TPHQViCGVL2svjhqVDHOr,Behind the Wheel - 2006 Remaster,50,319040,False,Music for the Masses (2006 Remaster),1987-09-28
2020-07-11T06:31:44Z,spotify:track:15wCN86OeXYLFpULRR5g3B,Prana,30,311513,False,Prana EP,2020-05-08
2020-07-11T06:20:03Z,spotify:track:5087hJq9c6KM6gGb7CsjDi,Dreamers,36,399447,False,Dixon Presents Transmoderna Part 2/4,2020-04-10
2020-07-09T11:09:51Z,spotify:track:4wlNPczIullwvmwb4x0ltz,Scarborough Fair (Arr. Parkin),62,194533,False,Elgar,2020-01-10
2020-06-30T18:35:40Z,spotify:track:7enI1KbQAwrMcu6Zf5FScf,Strand,46,468513,False,Strand,2017-12-08
2020-06-30T18:35:27Z,spotify:track:70kjReiRu84hlsFze7CRyf,Pangaea,29,452279,False,Pangaea,2018-07-09
2020-06-28T22:46:40Z,spotify:track:1bih91Y06qt9xHgEDK9Euj,Remains of the Day,45,325573,False,8-track,2019-07-26
2020-06-18T01:30:54Z,spotify:track:1wOONZvB0H8xJhzo0vU0k7,Good Morning Vietnam - Original Mix,39,506666,False,Good Morning Vietnam,2017-11-08
2020-06-18T01:21:37Z,spotify:track:6u0A0WjtFsLAyNSyYjaPjK,Days Gone,40,381831,False,Days Gone,2018-01-19
2020-06-12T10:57:56Z,spotify:track:0yIlw4BQeJbcH6Uxp3QSp8,Bush,33,263225,False,Bush,2020-04-10
2020-06-10T10:59:10Z,spotify:track:605IoEUjWcaWy0dhE7vf5I,"Hable con ella - From ""Hable con ella""",41,319853,False,Archipiélago: A Film Music Retrospective,2016-10-07
2020-06-10T10:15:32Z,spotify:track:6zQnJ8yHqFpvlwXqrQKZkB,Day One,38,264022,False,Travel,2018-10-26
2020-05-18T20:12:49Z,spotify:track:2b5KqyE5W3ElcMFo8CNMaL,Stuttgart (Fatboy Slim Presents Tosca & Lucas Santtana),37,418026,False,Fatboy Slim Presents Bem Brasil,2014-01-01
2020-05-18T19:48:15Z,spotify:track:3K3sNkphzlnrhVUUfia4Qi,Flight of Birds,47,548593,False,Summer Sampler 2015,2015-08-20
2020-05-18T14:23:33Z,spotify:track:2uypf8R2GWxAWrY1iibxXt,Metamorphosis,25,495073,False,Metamorphosis,2019-02-07
2020-05-18T13:30:43Z,spotify:track:1wkFQiMxLCQAaZR38zWWy7,Devil's Elbow - Max Cooper Remix,22,556000,False,Devil's Elbow,2014-03-03
2020-05-18T13:24:19Z,spotify:track:3f9Mzx5Kp1R5ccC1ut13Lv,Cityfade,54,340741,False,2012 - 2017,2018-02-17
2020-05-12T01:58:59Z,spotify:track:22QqdID63vXQ8rqT4TKwSy,Agatha - Original,30,433586,False,Epikur EP,2014-03-31
2020-05-08T13:56:30Z,spotify:track:1WVD258Gh7r0TNuyJ9Hu9l,Consolation,23,99043,False,Times,2013-04-19
2020-05-01T03:04:40Z,spotify:track:4umLzOBGXqKqNVAuYJqAGi,Diamant,48,547914,False,Unity,2020-04-03
2020-04-19T22:52:18Z,spotify:track:4QFeo99KKmp0WAYAKahxN5,If I Should Lose You - 1996 Digital Remaster,15,159533,False,Ultra-Lounge: Rhapsodesia (Volume Six),1996-01-01
2020-04-18T04:26:15Z,spotify:track:6McMFafHT6BRRzXtpHJPDD,The Origin,24,452523,False,Stimming,2013-06-07
2020-04-17T16:11:47Z,spotify:track:52L7fjH7wVsmOmeGHI6rJx,Mountains of Es Cubells,36,326097,True,Elementum EP,2018-05-11
2020-04-17T16:11:23Z,spotify:track:40Bld18MKjv2gnJwwNEUzb,All Comes,26,489993,False,Young Alaska Remixes,2014-08-29
2020-04-12T04:41:09Z,spotify:track:53ynuUWSqBomfgAsYxn2u9,Together,33,319122,False,Unity,2020-04-03
2020-03-28T04:19:17Z,spotify:track:0g14q3zrGDf8GiVH8WnDl8,Valentine My Funny,44,435666,False,Tag Eins Tag Zwei,2016-04-01
2020-03-22T23:44:31Z,spotify:track:33y3KCpigCohhxeC9OrIhi,Serak,23,447773,False,Think Twice EP,2015-06-15
2020-03-03T18:26:33Z,spotify:track:1hNumMXSvopwCGFvwlvx7k,Powers of Ten,29,479048,False,Powers of Ten,2015-06-12
2020-03-03T18:26:10Z,spotify:track:2xlb1yXTcqa4rTn7Ju9qDT,Powers of Ten - Maceo Plex & Shall Ocin Remix,32,389720,False,Powers of Ten (Remixes),2015-12-18
2020-01-18T05:54:19Z,spotify:track:2RS0DsNxOJIbK5fTb7HSqc,Imagine To Be Free - The Concept,0,364235,False,Phantom Existence,2019-12-06
2019-12-26T19:34:39Z,spotify:track:3Allgqu3MaHE8QFvzoP90S,Hold Me To The Light - Tale Of Us Remix,50,398095,False,Hold Me To The Light,2019-12-13
2019-12-26T19:22:52Z,spotify:track:3VwUw2BsgZ9D1U3uti1oRt,Monument - Stephan Bodzin Remix,38,452920,False,Monument Remixes,2017-09-15
2019-12-26T18:32:34Z,spotify:track:7nkQKkwybFY2zPdHF9xWxR,Muyè - Black Coffee Remix,43,581403,False,Muyè (Black Coffee Remix),2018-04-06
2019-12-24T17:20:04Z,spotify:track:1ijH8NGWiKytAYKZMyT0Bg,Mr. Bojangles - Single Version,43,344693,False,Mr. Bojangles,1999-01-01
2019-12-22T15:55:58Z,spotify:track:4nvHVD7ydYxRcTt4zTX5hg,Mistral - Stephan Bodzin Remix,29,547258,False,Mistral (Remixes),2016-03-11
2019-12-17T12:52:18Z,spotify:track:5o6XskFbO8jYabXJZIah8l,The Hymn Of Fallen Dreams,39,474142,False,Hold Me To The Light,2019-12-13
2019-12-16T12:22:29Z,spotify:track:00ZvKFPaUvr90ZAOgQAhTs,Méditation de Thaïs,1,311843,False,Música Clásica para Estudiar,2016-01-28
2019-12-13T11:51:39Z,spotify:track:54rASBxmXynDja6H1YefqR,"Variations on a Rococo Theme for Cello and Orchestra, Op. 33: IX. Variazione 6: Andante",1,186773,False,Música Clásica para Estudiar,2016-01-28
2019-12-13T11:43:36Z,spotify:track:1WIx5Z0XsScbYe9kF13tAD,"Horn Concerto No. 4 in E-Flat, K. 495: 2. Romanza (Andante)",1,276800,False,Música Clásica para Estudiar,2016-01-28
2019-12-09T12:32:06Z,spotify:track:4Uecyf82f85MdvnGLA4SWE,Song for Ellis,45,265526,False,Mélodies en noir & blanc,2017-09-22
2019-12-06T20:29:53Z,spotify:track:6fvZJ1e7tuBRmwnZDEzGdw,You Got to Love Me,41,359166,False,Faze #49: MÖWE,2016-06-06
2019-12-05T12:18:55Z,spotify:track:2odLjEdDAt0o9j9gvWKCUZ,"Liebestraum No.3 in A-Flat, S. 541 No.3, Notturno III: ""O lieb, so lang du lieben kannst"" Poco Allegro, con affetto",1,275746,False,Música Clásica para Estudiar,2016-01-28
2019-12-04T15:33:20Z,spotify:track:1dHC5VBGgEO6PkPKTQu5eP,The Old Gods - Original Mix,38,401129,False,The Old Gods E.P.,2015-02-10
2019-12-03T13:01:02Z,spotify:track:68cJlPh8bRhGdSgKBRR8W8,Help Me Through,29,259663,False,Times,2013-04-19
2019-11-10T06:30:23Z,spotify:track:1fsNhKJoPB4sHd3bVL1bcw,Alfonsina Y El Mar,50,278920,False,Amigos Míos,1993-01-01
2019-11-09T21:26:43Z,spotify:track:5UgT7w6zVZjP3oyawMzbiK,The End,62,703373,True,The Doors,1967-01-04
2019-11-09T15:57:31Z,spotify:track:6POfrpc0tv287bg8lpfsRs,"Oboe Concerto in C Major, RV 452: II. Adagio",44,123106,False,"Vivaldi: Oboe Concertos, Vol. 1",2001-07-03
2019-10-30T00:45:20Z,spotify:track:5WgW9bG91h4zRUnBr97d6c,Muyè,55,469995,False,You Are Safe,2017-11-24
2019-10-14T22:12:17Z,spotify:track:3GdNxGKaKcMoy9BbJI1CGR,Finder,34,319546,False,III (Instrumentals),2016-03-31
2019-10-08T18:11:00Z,spotify:track:4dKqiIst8s7zMh0aYnPN7u,Hypernova - Stephan Bodzin Remix,0,515908,False,Hypernova (Remixes),2015-09-14
2019-10-07T16:37:33Z,spotify:track:5utU2rmuTTlOGB5bTonrll,ELYSIAN FIELDS,0,211792,False,D'ANGELO,2018-10-05
2019-10-07T16:35:07Z,spotify:track:3ySJFjOejztc3b52TcQhof,FLORENCE,0,100116,False,D'ANGELO,2018-10-05
2019-10-07T16:18:27Z,spotify:track:6vsli5b54tp4mwyUFPUtVN,NARCISO,0,520039,False,D'ANGELO,2018-10-05
2019-10-07T15:05:46Z,spotify:track:4qRVBnYIf6fMIsImHrZlID,A Golden Rush,47,441888,False,The Spell / A Golden Rush,2016-11-04
2019-09-19T20:43:00Z,spotify:track:0kVOor973ijVqOBhYqvaE8,Me Olvide De Vivir,65,292573,False,Begin the Beguine,1978
2019-09-16T09:32:20Z,spotify:track:3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",82,281613,False,Honky Chateau,1972-05-19
2019-09-14T16:02:06Z,spotify:track:6bIPHR8AJG5HAcn9oF21Ma,Marooned,56,330385,False,The Division Bell,1994
2019-09-13T18:58:58Z,spotify:track:7AalBKBoLDR4UmRYRJpdbj,Fearless,61,367933,False,Meddle,1971-11-11
